purl.org,0.177783059
creativecommons.org,0.051508485
dbpedia.org,0.040423981
rdfs.org,0.022861256
geonames.org,0.020872769
loc.gov,0.01596783
fao.org,0.012239963
holygoat.co.uk,0.01182691
europa.eu,0.010810562
data.gov.uk,0.010097518
semanticweb.org,0.009108657
fu-berlin.de,0.009040345
loa-cnr.it,0.008905644
google.com,0.008754913
opengis.net,0.00818586
oclc.org,0.00732452
ordnancesurvey.co.uk,0.007270912
freebase.com,0.007057465
sourceforge.net,0.006843843
rdvocab.info,0.006769103
ontologydesignpatterns.org,0.006696773
linkedevents.org,0.00604664
aksw.org,0.006027362
bbc.co.uk,0.005935417
l3s.de,0.00583895
github.com,0.005641907
nih.gov,0.005455358
moustaki.org,0.005452765
getty.edu,0.005309143
linkedgeodata.org,0.005259969
rpi.edu,0.005104561
opencyc.org,0.005102981
deri.org,0.005087979
telegraphis.net,0.004977299
openprovenance.org,0.004878202
deri.ie,0.004861337
open.ac.uk,0.004857857
d-nb.info,0.004834782
lobid.org,0.004757167
semanticdesktop.org,0.004623116
twitter.com,0.004570156
geovocab.org,0.004556866
metadataregistry.org,0.004556683
kanzaki.com,0.004445229
okfn.org,0.00432371
fundacionctic.org,0.004294664
archiveshub.ac.uk,0.004244212
lod.ac,0.004244212
inference-web.org,0.004206218
lod2.eu,0.004206218
productontology.org,0.004163193
mindswap.org,0.004143939
dewey.info,0.004128115
lexvo.org,0.004081767
semanticauthoring.org,0.004036007
provenanceweb.org,0.004005922
umbel.org,0.003963391
prefix.cc,0.00395547
dbcls.jp,0.00395547
openelectiondata.org,0.00395547
commontag.org,0.003935457
essepuntato.it,0.003935457
oegov.org,0.003935457
spinrdf.org,0.003910925
bnf.fr,0.003900392
semanticscience.org,0.003471775
gnoss.com,0.003369588
openarchives.org,0.003251993
ineverycrea.net,0.00318209
uni-mannheim.de,0.00313894
ontologycentral.com,0.00311366
cornell.edu,0.003084223
bio2rdf.org,0.003060396
umich.edu,0.003049947
lingvoj.org,0.003042845
nii.ac.jp,0.002964213
ontologi.es,0.002560561
ebi.ac.uk,0.002532966
glottolog.org,0.002468531
oasis-open.org,0.002465247
inria.fr,0.002348358
rkbexplorer.com,0.002305848
csiro.au,0.00225086
insee.fr,0.00223749
atlantides.org,0.002185207
soton.ac.uk,0.002156537
lexinfo.net,0.002151979
linked-statistics.org,0.002147203
metalex.eu,0.002089758
ckan.net,0.001941224
obofoundry.org,0.001919532
lemon-model.net,0.001885612
bl.uk,0.001877167
indiana.edu,0.001869197
idref.fr,0.001857061
ontotext.com,0.001847017
reduno-internacional.com,0.001841885
ucl.ac.uk,0.001803574
liu.se,0.001803098
mit.edu,0.001781998
ugent.be,0.001775969
legislation.gov.uk,0.001771002
nytimes.com,0.001738856
dnb.de,0.00172899
uni-goettingen.de,0.001719665
manchester.ac.uk,0.001703616
auth.gr,0.001699946
lirmm.fr,0.00169584
sussex.ac.uk,0.001691439
,0.001689318
uga.edu,0.001676908
tcd.ie,0.001670901
tudelft.nl,0.001670901
uio.no,0.001670901
uni-leipzig.de,0.001670901
kit.edu,0.001670901
scb.se,0.00164718
deusto.es,0.001646183
ntnu.no,0.001643296
shef.ac.uk,0.001634832
nature.com,0.001620806
bibsonomy.org,0.001613013
europeana.eu,0.001607059
enakting.org,0.001604406
toronto.edu,0.001602108
brunel.ac.uk,0.001592844
lehigh.edu,0.001582104
qmul.ac.uk,0.001578744
openlibrary.org,0.001575412
iflastandards.info,0.001569906
mcu.es,0.001559159
gesis.org,0.001549059
theodi.org,0.001542861
pw.edu.pl,0.001535659
um.es,0.001533297
ufl.edu,0.001526749
ucd.ie,0.001525008
ntu.ac.uk,0.001525008
keele.ac.uk,0.001519899
kb.se,0.001502921
uba.de,0.001494099
gsu.edu,0.001492294
ndl.go.jp,0.001476408
daml.org,0.001471419
sudoc.fr,0.001459325
didactalia.net,0.001441076
stoa.org,0.001438828
csarven.ca,0.001435524
agrovoc-cs-workbench.googlecode.com,0.001431965
polito.it,0.001431066
apple.com,0.001428804
musicbrainz.org,0.001425942
mmu.ac.uk,0.001423509
nerc.ac.uk,0.001407667
linkedscience.org,0.001407622
rhizomik.net,0.001401433
geosciml.org,0.001400184
bibsys.no,0.001393263
bitbucket.org,0.001391235
isocat.org,0.001390453
opencalais.com,0.001384844
bournemouth.ac.uk,0.001381389
hope.ac.uk,0.001381389
linkedmodel.org,0.001379066
dropbox.com,0.001370836
qudt.org,0.00137026
st-andrews.ac.uk,0.00135469
oszk.hu,0.001348275
camera.it,0.001348275
derby.ac.uk,0.001348275
nobelprize.org,0.001344392
bcn.cl,0.001332805
euskadi.net,0.001329943
techlib.cz,0.001321244
reegle.info,0.001316316
regione.emilia-romagna.it,0.001312793
bne.es,0.001308536
ebu.ch,0.001308536
roehampton.ac.uk,0.00130619
mediawiki.org,0.001302438
gutenberg.org,0.001301219
uni-leipzig.org,0.001300745
ensicaen.fr,0.001292556
sears.com,0.001290685
ksu.ru,0.001279491
harper-adams.ac.uk,0.001254615
govtrack.us,0.0012219
debian.org,0.0012219
enel.com,0.0012219
lichfielddc.gov.uk,0.0012219
linkeddata.es,0.001217261
observedchange.com,0.001212265
samos.gr,0.001201888
cidoc-crm.org,0.001199987
opendatacommunities.org,0.001197552
commondatastorage.googleapis.com,0.001195985
tinyurl.com,0.001191812
southampton.ac.uk,0.001189035
mismuseos.net,0.001185115
thedatahub.org,0.001182346
ineverycrea.com.ar,0.001158556
hpi-web.de,0.001153886
kisti.re.kr,0.001153886
bblfish.net,0.001132967
corporateexcellence.net,0.001124101
myexperiment.org,0.001111765
render-project.eu,0.001091752
linkededucation.org,0.00108416
data.gov.au,0.001082722
fer.hr,0.001065947
archaeologydataservice.ac.uk,0.001065831
deutsche-biographie.de,0.001059533
finds.org.uk,0.001045818
destin-informatique.com,0.001042507
totl.net,0.001033708
msc2010.org,0.001023467
ifpri.org,0.001023463
linkedmdb.org,0.001011215
erfgoedplus.be,0.001010716
hebis.de,0.001004324
opencorporates.com,0.000997839
openfoodfacts.org,0.000997839
raw.githubusercontent.com,0.000997839
figshare.com,0.00098361
tripadvisor.nl,0.000981929
theses.fr,0.000975278
b3kat.de,0.000975278
abes.fr,0.000975278
musiclibraryassoc.org,0.000975278
prov.vic.gov.au,0.000975278
getalp.org,0.000962203
nlp2rdf.org,0.000962203
organic-edunet.eu,0.000962203
isfdb.org,0.000955266
sandrart.net,0.000948628
270a.info,0.000933158
beef.org.pl,0.000933158
lotico.com,0.000933158
iconclass.org,0.000933158
kiom.re.kr,0.000933158
kupkb.org,0.000933158
linkedopencommerce.com,0.000933158
meriterm.org,0.000933158
moat-project.org,0.000933158
openei.org,0.000933158
semanticbible.com,0.000933158
styx.org,0.000933158
theviewfrom.org,0.000933158
uk-postcodes.com,0.000933158
umbel.googlecode.com,0.000933158
agrinepaldata.com,0.000933158
arthroscopyportal.com,0.000933158
athelia.com,0.000933158
bibbase.org,0.000933158
bibleontology.com,0.000933158
central-lancashire.ac.uk,0.000933158
colinda.org,0.000933158
dbpedialite.org,0.000933158
eagle-i.net,0.000933158
garnicaplywood.com,0.000933158
geocontext.org,0.000933158
geolba.ac.at,0.000933158
icane.es,0.000933158
idswrapper.appspot.com,0.000933158
kdata.kr,0.000933158
klappstuhlclub.de,0.000933158
languagelibrary.eu,0.000933158
lenka.no,0.000933158
linguistics-ontology.org,0.000933158
linkedct.org,0.000933158
miguiadeviajes.net,0.000933158
muninn-project.org,0.000933158
oceandrilling.org,0.000933158
ogp.me,0.000933158
onki.fi,0.000933158
ontosearch.com,0.000933158
opendatacommunities-downloads.s3.amazonaws.com,0.000933158
openlids.org,0.000933158
openlylocal.com,0.000933158
openmobilenetwork.org,0.000933158
opmw.org,0.000933158
pdev.org.uk,0.000933158
pokepedia.fr,0.000933158
portsmouth.ac.uk,0.000933158
productdb.org,0.000933158
publicdata.eu,0.000933158
rdfize.com,0.000933158
rickmurphy.org,0.000933158
securitytoolbox.appspot.com,0.000933158
sensormeasurement.appspot.com,0.000933158
spitfire-project.eu,0.000933158
box.com,0.000928615
agls.gov.au,0.000913145
askosi.org,0.000913145
bergnet.org,0.000913145
dydra.com,0.000913145
jesandco.org,0.000913145
lider-project.eu,0.000913145
linkedbrainz.org,0.000913145
linkedchemistry.info,0.000913145
linkedopencolors.appspot.com,0.000913145
metabolomexchange.org,0.000913145
ntkcz.cz,0.000913145
offenedaten-koeln.de,0.000913145
pentandra.com,0.000913145
poderopedia.com,0.000913145
press.net,0.000913145
privatealpha.com,0.000913145
prologmoo.com,0.000913145
stoa.,0.000913145
